DEPDC5	0.568500615445887	1
NLGN4X	0.551557913334564	2
RLIM	0.49063737406285	3
SCN8A	0.490195391279087	4
PCDH10	0.442681676751109	5
OPHN1	0.440372137542948	6
SYNGAP1	0.431034716260889	7
USP27X	0.430425399928419	8
SLC9A7	0.383935637170976	9
USP2	0.37982943473328	10
AFF2	0.372699667731799	11
DIP2B	0.368469646110556	12
STX1B	0.366224760859396	13
SLC6A1	0.366022300021115	14
MYT1L	0.358236486283839	15
SLC9A6	0.350794623976185	16
NLGN3	0.350530076569584	17
GRIA3	0.348430001879686	18
MAOA	0.343727043327273	19
CACNA1A	0.341021484951607	20
KCNB1	0.334814876804975	21
KCNA2	0.332918938243029	22
GABRB2	0.329998497388196	23
KCNA1	0.323676944180362	24
NLGN1	0.319259949942619	25
FLI1	0.316117950635761	26
ZNF526	0.315218963522242	27
CHRNA7	0.313539370510571	28
ANK3	0.31273487980097	29
DLG4	0.309293559433156	30
GRIA2	0.308275350938754	31
SCN10A	0.305289628870589	32
GLRB	0.303786117704095	33
GLRA2	0.303536240796435	34
GRIA1	0.301803353203664	35
GRIK5	0.298656300043746	36
KIF4A	0.297245946173694	37
GABRA5	0.297190570788089	38
PRRT2	0.29284842820402	39
CNTN2	0.291991968692136	40
HCN1	0.288302281889583	41
MYT1	0.287049179374627	42
SCN2B	0.286168926455099	43
GABRA3	0.28026345793931	44
BRWD3	0.279173214529244	45
GABRA4	0.278831637093723	46
CACNA1B	0.275130515395736	47
CERS1	0.273804566232022	48
DLG2	0.272393298684131	49
SCN3A	0.271725536627898	50
ADAM22	0.269455034859446	51
GRIK1	0.268595077851508	52
PNPO	0.265695345373127	53
GRIA4	0.265289596490146	54
KCNC1	0.261882000270192	55
KCND2	0.260435142235876	56
EGF	0.25988274162863	57
GAD1	0.258053669207267	58
SHANK1	0.251300580320036	59
ATP1A2	0.248981613554396	60
NHLRC1	0.248116227908785	61
FOLR1	0.2480686046312	62
KLHL15	0.246570939949376	63
FMR1	0.246386972446029	64
LAMC3	0.242814774271119	65
NRXN2	0.24268235279673	66
SNAP25	0.241551257854949	67
GRM5	0.241393748072756	68
SLC17A7	0.239557741018192	69
HTR1A	0.23949208294372	70
TBR1	0.23871639104158	71
GNAO1	0.238327560616698	72
SCN4B	0.236358086521735	73
SHANK2	0.236038590936078	74
SLC12A5	0.235695232431297	75
CACNA1E	0.234488214959722	76
KCNH1	0.233004511004452	77
ATP1A3	0.231903837246616	78
PQBP1	0.230914084628885	79
KCNK9	0.228670715886762	80
SLC6A8	0.225793193009898	81
GABRA6	0.225727625594938	82
SLC32A1	0.224236805566909	83
NRXN3	0.223368129630949	84
KCNA4	0.222542270602807	85
NLGN2	0.22211291930763	86
DPP6	0.219282359598236	87
GRIN2C	0.218902973791684	88
GAL	0.218096733848085	89
GRID2	0.217577922365674	90
CACNG3	0.216487341559168	91
CHD2	0.216235769079734	92
GRM1	0.215748727035341	93
GLRA1	0.215573542905875	94
SRPX2	0.214785787242825	95
CACNA1C	0.214184863458107	96
DLGAP2	0.214097302172733	97
GABRB1	0.212193128313058	98
GAD2	0.211621654716787	99
GRIN2D	0.211446896592376	100
SCN3B	0.209241398142003	101
GRIN3A	0.209016573095238	102
GABRA2	0.207015334216619	103
GPHN	0.205831854890418	104
NETO1	0.204741879393374	105
DRD2	0.203210718589014	106
KCNJ4	0.202425550394829	107
GABRQ	0.202416279370174	108
GRIK3	0.202097065641157	109
GABRG3	0.201359508153214	110
DNM1	0.200504686928613	111
KCND3	0.199250931634433	112
SYN2	0.198944301327378	113
GABRG1	0.198762168766443	114
STAT2	0.198595027885475	115
NFASC	0.198590477720176	116
KCNC3	0.198538836156723	117
MEF2C	0.197987068311629	118
GLRA3	0.197404898583211	119
DLGAP1	0.196794390046893	120
SYT1	0.196664586524999	121
UBE3A	0.195816558023375	122
GABBR2	0.195512397258438	123
BSN	0.195500075824366	124
ATRX	0.194806988671464	125
GRIK4	0.194352993645647	126
PVALB	0.194263401326852	127
RAD51	0.193844601059829	128
NEXMIF	0.193770380135374	129
PRICKLE1	0.193656123563093	130
BCKDK	0.193205922482562	131
CACNA2D2	0.192676102638502	132
KCNAB1	0.191186271091989	133
KCNH5	0.190623994105503	134
CACNA2D1	0.190220837722129	135
ZNF674	0.18997864470537	136
MAGI2	0.188939309555199	137
CNTNAP1	0.188832546938028	138
APBA1	0.188404495575455	139
BDNF	0.187986102885732	140
GRM4	0.187490512925345	141
DLG1	0.186541215245408	142
KCNJ6	0.185792306350824	143
SLC17A6	0.185558533769325	144
CACNA1D	0.184168075441984	145
SLC16A2	0.183633337952834	146
KCNH7	0.183073091962443	147
CACNA1G	0.183004530395203	148
CAMK2A	0.182528326639199	149
SLC1A2	0.182187537215787	150
GABBR1	0.18215968747575	151
KCNH2	0.181312057192933	152
MPP3	0.180780793357189	153
MID2	0.180747306491327	154
KCNN1	0.180023484876002	155
KCNC2	0.179962035154216	156
SCN11A	0.179602538480581	157
SATB2	0.179417638215206	158
CACNA2D3	0.179397747755433	159
FOXP2	0.179034060724894	160
DPP10	0.178991869717005	161
RBFOX1	0.178172552963543	162
GABRR3	0.177276312907262	163
PCDH9	0.176493989899643	164
GLRA4	0.176090688803216	165
SLC1A3	0.175905031425589	166
KCNJ3	0.174548028915172	167
GPM6B	0.17440683799991	168
FGD1	0.174237758935504	169
ZDHHC15	0.174140242549637	170
RIMS1	0.173888094596609	171
LMO1	0.172234426157922	172
PAFAH1B1	0.171853496892844	173
SYT2	0.170586681063836	174
CNTN4	0.169684814677951	175
